colour	x	y	showSelectedlegendcolour	PANEL	fill
#C49A00	73.7939024390244	2.245	Europe & Central Asia (all income levels)	22	#C49A00
#FB61D7	48.5883902439024	6.359	Sub-Saharan Africa (all income levels)	22	#FB61D7
#C49A00	69.6719024390244	2.387	Europe & Central Asia (all income levels)	22	#C49A00
#FB61D7	40.1114390243902	7.059	Sub-Saharan Africa (all income levels)	22	#FB61D7
#F8766D	55.1745853658537	4.449	East Asia & Pacific (all income levels)	22	#F8766D
#F8766D	57.4783658536585	6.031	East Asia & Pacific (all income levels)	22	#F8766D
#F8766D	73.5617073170732	1.777	East Asia & Pacific (all income levels)	22	#F8766D
#FB61D7	53.4715609756098	6.37	Sub-Saharan Africa (all income levels)	22	#FB61D7
#00C094	73.1668292682927	1.87	Middle East & North Africa (all income levels)	22	#00C094
#FB61D7	67.4235853658537	2.532	Sub-Saharan Africa (all income levels)	22	#FB61D7
#A58AFF	53.6889024390244	7.146	South Asia	22	#A58AFF
#FB61D7	44.7113902439025	7.39	Sub-Saharan Africa (all income levels)	22	#FB61D7
#53B400	67.0399512195122	4.509	Latin America & Caribbean (all income levels)	22	#53B400
#F8766D	67.7011219512195	3.753	East Asia & Pacific (all income levels)	22	#F8766D
#FB61D7	42.8267317073171	6.474	Sub-Saharan Africa (all income levels)	22	#FB61D7
#FB61D7	58.2871707317073	6.362	Sub-Saharan Africa (all income levels)	22	#FB61D7
#F8766D	66.7024390243903	3.198	East Asia & Pacific (all income levels)	22	#F8766D
#FB61D7	39.6613902439024	7.725	Sub-Saharan Africa (all income levels)	22	#FB61D7
#FB61D7	45.6439024390244	6.782	Sub-Saharan Africa (all income levels)	22	#FB61D7
#53B400	58.8390975609756	6.018	Latin America & Caribbean (all income levels)	22	#53B400
#C49A00	75.9343902439025	1.563	Europe & Central Asia (all income levels)	22	#C49A00
#C49A00	75.8690243902439	1.7	Europe & Central Asia (all income levels)	22	#C49A00
#A58AFF	48.7263170731707	5.791	South Asia	22	#A58AFF
#F8766D	73.6219512195122	2.01	East Asia & Pacific (all income levels)	22	#F8766D
#00C094	61.8253902439024	8.338	Middle East & North Africa (all income levels)	22	#00C094
#53B400	70.3029512195122	3.64	Latin America & Caribbean (all income levels)	22	#53B400
#53B400	60.618	4.866	Latin America & Caribbean (all income levels)	22	#53B400
#F8766D	65.2317804878049	3.897	East Asia & Pacific (all income levels)	22	#F8766D
#F8766D	53.5312926829268	5.609	East Asia & Pacific (all income levels)	22	#F8766D
#F8766D	63.387	5.078	East Asia & Pacific (all income levels)	22	#F8766D
#A58AFF	58.2423658536585	6.508	South Asia	22	#A58AFF
#C49A00	71.0512195121951	2.235	Europe & Central Asia (all income levels)	22	#C49A00
#53B400	73.877	2.548	Latin America & Caribbean (all income levels)	22	#53B400
#C49A00	71.6146341463415	2.144	Europe & Central Asia (all income levels)	22	#C49A00
#53B400	66.8340731707317	5.213	Latin America & Caribbean (all income levels)	22	#53B400
#00C094	71.5961463414634	5.659	Middle East & North Africa (all income levels)	22	#00C094
#C49A00	69.3682926829268	2.36	Europe & Central Asia (all income levels)	22	#C49A00
#C49A00	67.2639024390244	1.91	Europe & Central Asia (all income levels)	22	#C49A00
#FB61D7	49.0020975609756	8.293	Sub-Saharan Africa (all income levels)	22	#FB61D7
#00C094	63.1418292682927	7.14	Middle East & North Africa (all income levels)	22	#00C094
#F8766D	58.8833658536585	6.632	East Asia & Pacific (all income levels)	22	#F8766D
#FB61D7	49.6753658536585	6.404	Sub-Saharan Africa (all income levels)	22	#FB61D7
#C49A00	76.0260975609756	1.63	Europe & Central Asia (all income levels)	22	#C49A00
#F8766D	71.9121463414634	1.723	East Asia & Pacific (all income levels)	22	#F8766D
#C49A00	71.2048780487805	1.992	Europe & Central Asia (all income levels)	22	#C49A00
#C49A00	70.6292682926829	2.29	Europe & Central Asia (all income levels)	22	#C49A00
#FB61D7	43.5598292682927	5.538	Sub-Saharan Africa (all income levels)	22	#FB61D7
#FB61D7	48.1312195121951	7.378	Sub-Saharan Africa (all income levels)	22	#FB61D7
#FB61D7	43.3615609756098	6.791	Sub-Saharan Africa (all income levels)	22	#FB61D7
#53B400	66.2125853658537	3.815	Latin America & Caribbean (all income levels)	22	#53B400
#FB61D7	59.644	6.348	Sub-Saharan Africa (all income levels)	22	#FB61D7
#53B400	56.9774390243903	5.004	Latin America & Caribbean (all income levels)	22	#53B400
#00C094	66.7373414634147	6.976	Middle East & North Africa (all income levels)	22	#00C094
#FB61D7	54.9031707317073	6.618	Sub-Saharan Africa (all income levels)	22	#FB61D7
#FB61D7	48.365756097561	6.759	Sub-Saharan Africa (all income levels)	22	#FB61D7
#FB61D7	49.9946829268293	7.16	Sub-Saharan Africa (all income levels)	22	#FB61D7
#F8766D	66.3608536585366	3.202	East Asia & Pacific (all income levels)	22	#F8766D
#C49A00	62.4504146341463	5.601	Europe & Central Asia (all income levels)	22	#C49A00
#F8766D	36.2978292682927	4.956	East Asia & Pacific (all income levels)	22	#F8766D
#C49A00	61.1438536585366	4.915	Europe & Central Asia (all income levels)	22	#C49A00
#00C094	62.948756097561	5.173	Middle East & North Africa (all income levels)	22	#00C094
#F8766D	67.7997317073171	5.532	East Asia & Pacific (all income levels)	22	#F8766D
#C49A00	57.3119756097561	4.328	Europe & Central Asia (all income levels)	22	#C49A00
#53B400	67.4997073170732	3.3	Latin America & Caribbean (all income levels)	22	#53B400
#FB61D7	50.6406097560976	6.618	Sub-Saharan Africa (all income levels)	22	#FB61D7
#C49A00	68.9320243902439	1.93	Europe & Central Asia (all income levels)	22	#C49A00
#FB61D7	49.9922195121951	7.101	Sub-Saharan Africa (all income levels)	22	#FB61D7
#00B6EB	74.0073170731707	1.812	North America	22	#00B6EB
#53B400	70.5219024390244	2.665	Latin America & Caribbean (all income levels)	22	#53B400
#C49A00	65.5867317073171	4.968	Europe & Central Asia (all income levels)	22	#C49A00
#53B400	66.1064390243902	3.832	Latin America & Caribbean (all income levels)	22	#53B400
#53B400	68.535	4.104	Latin America & Caribbean (all income levels)	22	#53B400
#53B400	71.7264634146341	3.878	Latin America & Caribbean (all income levels)	22	#53B400
#F8766D	56.9382926829268	5.194	East Asia & Pacific (all income levels)	22	#F8766D
#F8766D	59.1205609756098	5.503	East Asia & Pacific (all income levels)	22	#F8766D
#F8766D	60.468512195122	4.807	East Asia & Pacific (all income levels)	22	#F8766D
#00C094	49.8860731707317	9.108	Middle East & North Africa (all income levels)	22	#00C094
#FB61D7	57.5596097560976	4.695	Sub-Saharan Africa (all income levels)	22	#FB61D7
#FB61D7	52.0375853658537	7.098	Sub-Saharan Africa (all income levels)	22	#FB61D7
#FB61D7	59.710487804878	6.967	Sub-Saharan Africa (all income levels)	22	#FB61D7
#00C094	69.4961463414634	5.274	Middle East & North Africa (all income levels)	23	#00C094
#A58AFF	39.8398292682927	7.785	South Asia	23	#A58AFF
#53B400	72.2480487804878	2	Latin America & Caribbean (all income levels)	23	#53B400
#C49A00	70.351243902439	3.942	Europe & Central Asia (all income levels)	23	#C49A00
#C49A00	70.5352195121951	2.381	Europe & Central Asia (all income levels)	23	#C49A00
#FB61D7	40.4100487804878	7.203	Sub-Saharan Africa (all income levels)	23	#FB61D7
#53B400	69.9904390243903	3.213	Latin America & Caribbean (all income levels)	23	#53B400
#C49A00	72.8970731707317	1.66	Europe & Central Asia (all income levels)	23	#C49A00
#F8766D	74.9048780487805	1.929	East Asia & Pacific (all income levels)	23	#F8766D
#53B400	72.6731951219512	2.364	Latin America & Caribbean (all income levels)	23	#53B400
#C49A00	64.8307317073171	3.092	Europe & Central Asia (all income levels)	23	#C49A00
#C49A00	70.8754878048781	2.017	Europe & Central Asia (all income levels)	23	#C49A00
#53B400	72.5323902439024	1.922	Latin America & Caribbean (all income levels)	23	#53B400
#A58AFF	56.0801951219512	6.075	South Asia	23	#A58AFF
#C49A00	73.8880487804878	1.614	Europe & Central Asia (all income levels)	23	#C49A00
#FB61D7	47.1799512195122	7.07	Sub-Saharan Africa (all income levels)	23	#FB61D7
#C49A00	71.1860975609756	2.02	Europe & Central Asia (all income levels)	23	#C49A00
#00C094	70.6175121951219	4.692	Middle East & North Africa (all income levels)	23	#00C094
#FB61D7	47.5598048780488	6.549	Sub-Saharan Africa (all income levels)	23	#FB61D7
#FB61D7	45.9059024390244	7.021	Sub-Saharan Africa (all income levels)	23	#FB61D7
#F8766D	71.3482926829268	3.992	East Asia & Pacific (all income levels)	23	#F8766D
#53B400	53.5039756097561	5.337	Latin America & Caribbean (all income levels)	23	#53B400
#53B400	63.2879024390244	3.848	Latin America & Caribbean (all income levels)	23	#53B400
#53B400	68.2450975609756	2.989	Latin America & Caribbean (all income levels)	23	#53B400
#A58AFF	47.5907073170732	6.449	South Asia	23	#A58AFF
#FB61D7	61.4692682926829	6.012	Sub-Saharan Africa (all income levels)	23	#FB61D7
#C49A00	70.3704878048781	2.05	Europe & Central Asia (all income levels)	23	#C49A00
#53B400	70.7670975609756	5.51	Latin America & Caribbean (all income levels)	23	#53B400
#00B6EB	75.6804878048781	1.69	North America	23	#00B6EB
#FB61D7	46.0901951219512	6.693	Sub-Saharan Africa (all income levels)	23	#FB61D7
#FB61D7	49.4568292682927	5.956	Sub-Saharan Africa (all income levels)	23	#FB61D7
#FB61D7	56.6682926829268	6.036	Sub-Saharan Africa (all income levels)	23	#FB61D7
#C49A00	76.0339024390244	1.56	Europe & Central Asia (all income levels)	23	#C49A00
#FB61D7	52.3520975609756	7.382	Sub-Saharan Africa (all income levels)	23	#FB61D7
#53B400	70.4637804878049	2.65	Latin America & Caribbean (all income levels)	23	#53B400
#FB61D7	51.9681219512195	6.407	Sub-Saharan Africa (all income levels)	23	#FB61D7
#F8766D	67.5349024390244	2.586	East Asia & Pacific (all income levels)	23	#F8766D
#53B400	66.5121951219512	3.744	Latin America & Caribbean (all income levels)	23	#53B400
#53B400	73.5440487804878	3.544	Latin America & Caribbean (all income levels)	23	#53B400
#53B400	73.9392195121951	1.826	Latin America & Caribbean (all income levels)	23	#53B400
#FB61D7	61.0173170731707	6.174	Sub-Saharan Africa (all income levels)	23	#FB61D7
#C49A00	75.131487804878	2.415	Europe & Central Asia (all income levels)	23	#C49A00
#C49A00	70.8078048780488	2.02	Europe & Central Asia (all income levels)	23	#C49A00
#C49A00	73.3614146341463	1.41	Europe & Central Asia (all income levels)	23	#C49A00
#00C094	48.8978780487805	6.62	Middle East & North Africa (all income levels)	23	#00C094
#C49A00	74.5512195121951	1.427	Europe & Central Asia (all income levels)	23	#C49A00
#53B400	71.4634146341463	3.52	Latin America & Caribbean (all income levels)	23	#53B400
#53B400	63.7797317073171	4.19	Latin America & Caribbean (all income levels)	23	#53B400
#00C094	61.1255609756098	6.58	Middle East & North Africa (all income levels)	23	#00C094
#53B400	64.1849756097561	4.773	Latin America & Caribbean (all income levels)	23	#53B400
#C49A00	69.1268292682927	2.08	Europe & Central Asia (all income levels)	23	#C49A00
#00C094	57.3074146341463	5.251	Middle East & North Africa (all income levels)	23	#00C094
#FB61D7	44.0036097560976	6.499	Sub-Saharan Africa (all income levels)	23	#FB61D7
#C49A00	76.1341463414634	1.936	Europe & Central Asia (all income levels)	23	#C49A00
#FB61D7	43.7421463414634	6.912	Sub-Saharan Africa (all income levels)	23	#FB61D7
#C49A00	74.2980487804878	1.72	Europe & Central Asia (all income levels)	23	#C49A00
#F8766D	63.5786829268293	3.813	East Asia & Pacific (all income levels)	23	#F8766D
#F8766D	65.3735853658537	6.02	East Asia & Pacific (all income levels)	23	#F8766D
#C49A00	74.5	1.86	Europe & Central Asia (all income levels)	23	#C49A00
#FB61D7	56.5577073170732	5.195	Sub-Saharan Africa (all income levels)	23	#FB61D7
#C49A00	74.1780487804878	1.78	Europe & Central Asia (all income levels)	23	#C49A00
#53B400	65.2791707317073	4.243	Latin America & Caribbean (all income levels)	23	#53B400
#C49A00	69.4243658536585	2.284	Europe & Central Asia (all income levels)	23	#C49A00
#FB61D7	53.6894634146342	6.392	Sub-Saharan Africa (all income levels)	23	#FB61D7
#FB61D7	49.2307804878049	6.305	Sub-Saharan Africa (all income levels)	23	#FB61D7
#FB61D7	39.8195609756098	6.951	Sub-Saharan Africa (all income levels)	23	#FB61D7
#FB61D7	43.5227073170732	5.776	Sub-Saharan Africa (all income levels)	23	#FB61D7
#C49A00	74.976	2.024	Europe & Central Asia (all income levels)	23	#C49A00
#53B400	58.1876341463415	6.109	Latin America & Caribbean (all income levels)	23	#53B400
#F8766D	69.9755365853659	3.12	East Asia & Pacific (all income levels)	23	#F8766D
#FB61D7	40.858756097561	6.542	Sub-Saharan Africa (all income levels)	23	#FB61D7
#53B400	59.985756097561	3.301	Latin America & Caribbean (all income levels)	23	#53B400
#F8766D	75.4292682926829	1.86	East Asia & Pacific (all income levels)	23	#F8766D
#53B400	60.9993414634146	6.062	Latin America & Caribbean (all income levels)	23	#53B400
#C49A00	70.4826829268293	1.9	Europe & Central Asia (all income levels)	23	#C49A00
#53B400	51.7144146341464	6.154	Latin America & Caribbean (all income levels)	23	#53B400
#C49A00	69.3578048780488	1.92	Europe & Central Asia (all income levels)	23	#C49A00
#F8766D	58.5840975609756	4.167	East Asia & Pacific (all income levels)	23	#F8766D
#C49A00	73.0037804878049	2.957	Europe & Central Asia (all income levels)	23	#C49A00
#00C094	74.109756097561	3.13	Middle East & North Africa (all income levels)	23	#00C094
#A58AFF	56.0903658536585	4.518	South Asia	23	#A58AFF
#00C094	55.8321219512195	6.407	Middle East & North Africa (all income levels)	23	#00C094
#00C094	50.3404146341463	6.517	Middle East & North Africa (all income levels)	23	#00C094
#C49A00	77.0378048780488	2.26	Europe & Central Asia (all income levels)	23	#C49A00
#C49A00	74.8146341463415	1.592	Europe & Central Asia (all income levels)	23	#C49A00
#C49A00	73.7959268292683	1.434	Europe & Central Asia (all income levels)	23	#C49A00
#53B400	70.854	3.559	Latin America & Caribbean (all income levels)	23	#53B400
#00C094	67.8975121951219	7.098	Middle East & North Africa (all income levels)	23	#00C094
#F8766D	76.9229268292683	1.77	East Asia & Pacific (all income levels)	23	#F8766D
#FB61D7	58.662512195122	7.27	Sub-Saharan Africa (all income levels)	23	#FB61D7
#C49A00	63.6237317073171	4.068	Europe & Central Asia (all income levels)	23	#C49A00
#F8766D	45.2767317073171	6.57	East Asia & Pacific (all income levels)	23	#F8766D
#F8766D	51.9048780487805	4.5	East Asia & Pacific (all income levels)	23	#F8766D
#FB61D7	52.7775853658537	7.033	Sub-Saharan Africa (all income levels)	23	#FB61D7
#53B400	63.9512195121951	3.3	Latin America & Caribbean (all income levels)	23	#53B400
#F8766D	68.4544390243902	2.797	East Asia & Pacific (all income levels)	23	#F8766D
#F8766D	66.7742682926829	2.42	East Asia & Pacific (all income levels)	23	#F8766D
#C49A00	66.1626829268293	4.8844	Europe & Central Asia (all income levels)	23	#C49A00
#00C094	71.0304878048781	5.14	Middle East & North Africa (all income levels)	23	#00C094
#C49A00	66.7878048780488	3	Europe & Central Asia (all income levels)	23	#C49A00
#F8766D	49.5226829268293	6.345	East Asia & Pacific (all income levels)	23	#F8766D
#00C094	66.9278536585366	3.924	Middle East & North Africa (all income levels)	23	#00C094
#53B400	69.8558536585366	4.328	Latin America & Caribbean (all income levels)	23	#53B400
#A58AFF	68.972	3.222	South Asia	23	#A58AFF
#FB61D7	43.6984878048781	6.964	Sub-Saharan Africa (all income levels)	23	#FB61D7
#FB61D7	54.7937073170732	5.491	Sub-Saharan Africa (all income levels)	23	#FB61D7
#C49A00	70.8368292682927	1.99	Europe & Central Asia (all income levels)	23	#C49A00
#C49A00	72.5257073170732	1.49	Europe & Central Asia (all income levels)	23	#C49A00
#C49A00	69.3282926829268	1.97	Europe & Central Asia (all income levels)	23	#C49A00
#00C094	61.9303414634146	7.189	Middle East & North Africa (all income levels)	23	#00C094
#00C094	59.2085853658537	5.416	Middle East & North Africa (all income levels)	23	#00C094
#C49A00	65.0227073170732	2.546	Europe & Central Asia (all income levels)	23	#C49A00
#C49A00	73.9569268292683	2.2	Europe & Central Asia (all income levels)	23	#C49A00
#FB61D7	48.8771707317073	6.24	Sub-Saharan Africa (all income levels)	23	#FB61D7
#C49A00	69.7059268292683	2.347	Europe & Central Asia (all income levels)	23	#C49A00
#FB61D7	40.6205609756098	7.07	Sub-Saharan Africa (all income levels)	23	#FB61D7
#F8766D	55.2640975609756	4.346	East Asia & Pacific (all income levels)	23	#F8766D
#F8766D	57.709	5.867	East Asia & Pacific (all income levels)	23	#F8766D
#F8766D	73.8723902439024	1.882	East Asia & Pacific (all income levels)	23	#F8766D
#FB61D7	53.8998292682927	6.315	Sub-Saharan Africa (all income levels)	23	#FB61D7
#00C094	73.398756097561	1.98	Middle East & North Africa (all income levels)	23	#00C094
#FB61D7	67.7751707317073	2.412	Sub-Saharan Africa (all income levels)	23	#FB61D7
#A58AFF	54.7048536585366	7.21	South Asia	23	#A58AFF
#FB61D7	45.0775609756098	7.342	Sub-Saharan Africa (all income levels)	23	#FB61D7
#53B400	67.4910975609756	4.333	Latin America & Caribbean (all income levels)	23	#53B400
#F8766D	67.9913902439024	3.725	East Asia & Pacific (all income levels)	23	#F8766D
#FB61D7	42.7990243902439	6.457	Sub-Saharan Africa (all income levels)	23	#FB61D7
#FB61D7	58.7314878048781	6.259	Sub-Saharan Africa (all income levels)	23	#FB61D7
#F8766D	68.3170731707317	3.14	East Asia & Pacific (all income levels)	23	#F8766D
#FB61D7	39.7782195121951	7.748	Sub-Saharan Africa (all income levels)	23	#FB61D7
#FB61D7	45.762512195122	6.768	Sub-Saharan Africa (all income levels)	23	#FB61D7
#53B400	59.2408292682927	5.89	Latin America & Caribbean (all income levels)	23	#53B400
#C49A00	75.9885365853659	1.495	Europe & Central Asia (all income levels)	23	#C49A00
#C49A00	76.0109756097561	1.69	Europe & Central Asia (all income levels)	23	#C49A00
#A58AFF	49.3022195121951	5.744	South Asia	23	#A58AFF
#F8766D	73.7243902439024	1.95	East Asia & Pacific (all income levels)	23	#F8766D
#00C094	62.8887804878049	8.352	Middle East & North Africa (all income levels)	23	#00C094
#53B400	70.6083414634146	3.552	Latin America & Caribbean (all income levels)	23	#53B400
