colour	x	y	group	showSelectedlegendcolour
#53B400	1310040	1.629	290	Latin America & Caribbean (all income levels)
#53B400	1316449	1.634	290	Latin America & Caribbean (all income levels)
#53B400	1322518	1.638	290	Latin America & Caribbean (all income levels)
#53B400	1328095	1.639	290	Latin America & Caribbean (all income levels)
#53B400	1333082	1.637	290	Latin America & Caribbean (all income levels)
#53B400	2538779	2.881	293	Latin America & Caribbean (all income levels)
#53B400	2571834	2.887	293	Latin America & Caribbean (all income levels)
#53B400	2604042	2.885	293	Latin America & Caribbean (all income levels)
#53B400	2635294	2.874	293	Latin America & Caribbean (all income levels)
#53B400	2665561	2.858	293	Latin America & Caribbean (all income levels)
#53B400	2694714	2.841	293	Latin America & Caribbean (all income levels)
#53B400	2723055	2.831	293	Latin America & Caribbean (all income levels)
#53B400	2750273	2.831	293	Latin America & Caribbean (all income levels)
#53B400	2774949	2.844	293	Latin America & Caribbean (all income levels)
#53B400	2795223	2.869	293	Latin America & Caribbean (all income levels)
#53B400	2809981	2.902	293	Latin America & Caribbean (all income levels)
#53B400	2818462	2.938	293	Latin America & Caribbean (all income levels)
#53B400	2821645	2.969	293	Latin America & Caribbean (all income levels)
#53B400	2822306	2.988	293	Latin America & Caribbean (all income levels)
#53B400	2824291	2.993	293	Latin America & Caribbean (all income levels)
#53B400	2830378	2.981	293	Latin America & Caribbean (all income levels)
#53B400	2841603	2.951	293	Latin America & Caribbean (all income levels)
#53B400	2857218	2.905	293	Latin America & Caribbean (all income levels)
#53B400	2876019	2.849	293	Latin America & Caribbean (all income levels)
#53B400	2896016	2.787	293	Latin America & Caribbean (all income levels)
#53B400	2915735	2.724	293	Latin America & Caribbean (all income levels)
#53B400	2934985	2.665	293	Latin America & Caribbean (all income levels)
#53B400	2954236	2.614	293	Latin America & Caribbean (all income levels)
#53B400	2973436	2.574	293	Latin America & Caribbean (all income levels)
#53B400	2992644	2.546	293	Latin America & Caribbean (all income levels)
#53B400	3011918	2.53	293	Latin America & Caribbean (all income levels)
#53B400	3031053	2.523	293	Latin America & Caribbean (all income levels)
#53B400	3049987	2.523	293	Latin America & Caribbean (all income levels)
#53B400	3069112	2.524	293	Latin America & Caribbean (all income levels)
#53B400	3088980	2.523	293	Latin America & Caribbean (all income levels)
#53B400	3109941	2.518	293	Latin America & Caribbean (all income levels)
#53B400	3131936	2.506	293	Latin America & Caribbean (all income levels)
#53B400	3154657	2.487	293	Latin America & Caribbean (all income levels)
#53B400	3177867	2.463	293	Latin America & Caribbean (all income levels)
#53B400	3201235	2.432	293	Latin America & Caribbean (all income levels)
#53B400	3224383	2.6	293	Latin America & Caribbean (all income levels)
#53B400	3247585	2.5	293	Latin America & Caribbean (all income levels)
#53B400	3270549	2.4	293	Latin America & Caribbean (all income levels)
#53B400	3291677	2.38	293	Latin America & Caribbean (all income levels)
#53B400	3308884	2.25	293	Latin America & Caribbean (all income levels)
#53B400	3320841	2.19	293	Latin America & Caribbean (all income levels)
#53B400	3323822	2.08	293	Latin America & Caribbean (all income levels)
#53B400	3325155	2.04	293	Latin America & Caribbean (all income levels)
#53B400	3325411	2.1	293	Latin America & Caribbean (all income levels)
#53B400	3326762	2.14	293	Latin America & Caribbean (all income levels)
#53B400	3327500	2.15	293	Latin America & Caribbean (all income levels)
#53B400	3330217	2.03	293	Latin America & Caribbean (all income levels)
#53B400	3338384	2.02	293	Latin America & Caribbean (all income levels)
#53B400	3348898	2.01	293	Latin America & Caribbean (all income levels)
#53B400	3360431	1.9966	293	Latin America & Caribbean (all income levels)
#53B400	3371982	1.9856	293	Latin America & Caribbean (all income levels)
#53B400	3383486	1.976	293	Latin America & Caribbean (all income levels)
#53B400	7580281	6.616	295	Latin America & Caribbean (all income levels)
#53B400	7872644	6.637	295	Latin America & Caribbean (all income levels)
#53B400	8172322	6.628	295	Latin America & Caribbean (all income levels)
#53B400	8477485	6.581	295	Latin America & Caribbean (all income levels)
#53B400	8785731	6.495	295	Latin America & Caribbean (all income levels)
#53B400	9095742	6.368	295	Latin America & Caribbean (all income levels)
#53B400	9406598	6.203	295	Latin America & Caribbean (all income levels)
#53B400	9719951	6.014	295	Latin America & Caribbean (all income levels)
#53B400	10040248	5.811	295	Latin America & Caribbean (all income levels)
#53B400	10373554	5.605	295	Latin America & Caribbean (all income levels)
#53B400	10724328	5.404	295	Latin America & Caribbean (all income levels)
#53B400	11093065	5.219	295	Latin America & Caribbean (all income levels)
#53B400	11478612	5.053	295	Latin America & Caribbean (all income levels)
#53B400	11881567	4.905	295	Latin America & Caribbean (all income levels)
#53B400	12302193	4.779	295	Latin America & Caribbean (all income levels)
#53B400	12739894	4.67	295	Latin America & Caribbean (all income levels)
#53B400	13196169	4.574	295	Latin America & Caribbean (all income levels)
#53B400	13669054	4.483	295	Latin America & Caribbean (all income levels)
#53B400	14150223	4.391	295	Latin America & Caribbean (all income levels)
#53B400	14628595	4.296	295	Latin America & Caribbean (all income levels)
#53B400	15096432	4.199	295	Latin America & Caribbean (all income levels)
#53B400	15549525	4.104	295	Latin America & Caribbean (all income levels)
#53B400	15990376	4.014	295	Latin America & Caribbean (all income levels)
#53B400	16426198	3.933	295	Latin America & Caribbean (all income levels)
#53B400	16867806	3.861	295	Latin America & Caribbean (all income levels)
#53B400	17322754	3.794	295	Latin America & Caribbean (all income levels)
#53B400	17793283	3.73	295	Latin America & Caribbean (all income levels)
#53B400	18275997	3.665	295	Latin America & Caribbean (all income levels)
#53B400	18766017	3.597	295	Latin America & Caribbean (all income levels)
#53B400	19256060	3.524	295	Latin America & Caribbean (all income levels)
#53B400	19740786	3.448	295	Latin America & Caribbean (all income levels)
#53B400	20218813	3.37	295	Latin America & Caribbean (all income levels)
#53B400	20691641	3.292	295	Latin America & Caribbean (all income levels)
#53B400	21160262	3.218	295	Latin America & Caribbean (all income levels)
#53B400	21626607	3.147	295	Latin America & Caribbean (all income levels)
#53B400	22092144	3.082	295	Latin America & Caribbean (all income levels)
#53B400	22556838	3.022	295	Latin America & Caribbean (all income levels)
#53B400	23020184	2.98	295	Latin America & Caribbean (all income levels)
#53B400	23482700	2.9	295	Latin America & Caribbean (all income levels)
#53B400	23945002	2.85	295	Latin America & Caribbean (all income levels)
#53B400	24407553	2.83	295	Latin America & Caribbean (all income levels)
#53B400	24870441	2.79	295	Latin America & Caribbean (all income levels)
#53B400	25333622	2.76	295	Latin America & Caribbean (all income levels)
#53B400	25797219	2.72	295	Latin America & Caribbean (all income levels)
#53B400	26261326	2.69	295	Latin America & Caribbean (all income levels)
#53B400	26725897	2.65	295	Latin America & Caribbean (all income levels)
#53B400	27190882	2.62	295	Latin America & Caribbean (all income levels)
#53B400	27655937	2.58	295	Latin America & Caribbean (all income levels)
#53B400	28120312	2.55	295	Latin America & Caribbean (all income levels)
#53B400	28583040	2.52	295	Latin America & Caribbean (all income levels)
#53B400	29043283	2.49	295	Latin America & Caribbean (all income levels)
#53B400	29500625	2.46	295	Latin America & Caribbean (all income levels)
#53B400	32000	5.547	297	Latin America & Caribbean (all income levels)
#53B400	34100	5.534	297	Latin America & Caribbean (all income levels)
#53B400	36300	5.52	297	Latin America & Caribbean (all income levels)
#53B400	38700	5.504	297	Latin America & Caribbean (all income levels)
#53B400	41300	5.484	297	Latin America & Caribbean (all income levels)
#53B400	44000	5.459	297	Latin America & Caribbean (all income levels)
#53B400	47300	5.429	297	Latin America & Caribbean (all income levels)
#53B400	50800	5.39	297	Latin America & Caribbean (all income levels)
#53B400	54600	5.341	297	Latin America & Caribbean (all income levels)
#53B400	58600	5.282	297	Latin America & Caribbean (all income levels)
#53B400	63000	5.21	297	Latin America & Caribbean (all income levels)
#53B400	71000	5.125	297	Latin America & Caribbean (all income levels)
#53B400	76000	5.028	297	Latin America & Caribbean (all income levels)
#53B400	84000	4.92	297	Latin America & Caribbean (all income levels)
#53B400	90000	4.802	297	Latin America & Caribbean (all income levels)
#53B400	93000	4.413	297	Latin America & Caribbean (all income levels)
#53B400	94000	4.677	297	Latin America & Caribbean (all income levels)
#53B400	96000	4.547	297	Latin America & Caribbean (all income levels)
#53B400	96000	4.279	297	Latin America & Caribbean (all income levels)
#53B400	96000	4.146	297	Latin America & Caribbean (all income levels)
#53B400	97000	4.013	297	Latin America & Caribbean (all income levels)
#53B400	98000	3.878	297	Latin America & Caribbean (all income levels)
#53B400	102000	3.74	297	Latin America & Caribbean (all income levels)
#53B400	103000	3.097	297	Latin America & Caribbean (all income levels)
#53B400	103963	3.086	297	Latin America & Caribbean (all income levels)
#53B400	104000	3.602	297	Latin America & Caribbean (all income levels)
#53B400	104500	3.12	297	Latin America & Caribbean (all income levels)
#53B400	104807	3.074	297	Latin America & Caribbean (all income levels)
#53B400	105711	3.047	298	Latin America & Caribbean (all income levels)
#53B400	105784	1.8	298	Latin America & Caribbean (all income levels)
#53B400	106000	3.167	298	Latin America & Caribbean (all income levels)
#53B400	106267	1.8	298	Latin America & Caribbean (all income levels)
#53B400	106500	3.242	298	Latin America & Caribbean (all income levels)
#53B400	106577	2.996	298	Latin America & Caribbean (all income levels)
#53B400	106707	1.845	298	Latin America & Caribbean (all income levels)
#53B400	107000	3.343	298	Latin America & Caribbean (all income levels)
#53B400	107091	1.88	298	Latin America & Caribbean (all income levels)
#53B400	107317	2.92	298	Latin America & Caribbean (all income levels)
#53B400	107423	1.9149	298	Latin America & Caribbean (all income levels)
#53B400	107700	1.9499	298	Latin America & Caribbean (all income levels)
#53B400	107817	2.82	298	Latin America & Caribbean (all income levels)
#53B400	107863	2.1115	298	Latin America & Caribbean (all income levels)
#53B400	107950	2.0683	298	Latin America & Caribbean (all income levels)
#53B400	108000	3.467	298	Latin America & Caribbean (all income levels)
#53B400	108085	2.0065	298	Latin America & Caribbean (all income levels)
#53B400	108093	2.704	298	Latin America & Caribbean (all income levels)
#53B400	108208	2.1127	298	Latin America & Caribbean (all income levels)
#53B400	108355	2.584	298	Latin America & Caribbean (all income levels)
#53B400	108386	1.8997	298	Latin America & Caribbean (all income levels)
#53B400	108535	2.472	298	Latin America & Caribbean (all income levels)
#53B400	108596	2.372	298	Latin America & Caribbean (all income levels)
#53B400	108639	2.0553	298	Latin America & Caribbean (all income levels)
#00C094	11277757	7.329	299	Middle East & North Africa (all income levels)
#00C094	11560650	7.348	299	Middle East & North Africa (all income levels)
#00C094	11844928	7.364	299	Middle East & North Africa (all income levels)
#00C094	12136371	7.376	299	Middle East & North Africa (all income levels)
#00C094	12443175	7.384	299	Middle East & North Africa (all income levels)
#00C094	12771084	7.388	299	Middle East & North Africa (all income levels)
#00C094	13122912	7.39	299	Middle East & North Africa (all income levels)
#00C094	13496577	7.392	299	Middle East & North Africa (all income levels)
#00C094	13887045	7.394	299	Middle East & North Africa (all income levels)
#00C094	14286826	7.396	299	Middle East & North Africa (all income levels)
#00C094	14690855	7.398	299	Middle East & North Africa (all income levels)
#00C094	15098212	7.398	299	Middle East & North Africa (all income levels)
#00C094	15511892	7.394	299	Middle East & North Africa (all income levels)
#00C094	15935594	7.384	299	Middle East & North Africa (all income levels)
#00C094	16374671	7.364	299	Middle East & North Africa (all income levels)
#00C094	16833516	7.332	299	Middle East & North Africa (all income levels)
#00C094	17311457	7.284	299	Middle East & North Africa (all income levels)
#00C094	17808536	7.22	299	Middle East & North Africa (all income levels)
#00C094	18330535	7.138	299	Middle East & North Africa (all income levels)
#00C094	18884689	7.035	299	Middle East & North Africa (all income levels)
#00C094	19475204	6.909	299	Middle East & North Africa (all income levels)
#00C094	20103931	6.757	299	Middle East & North Africa (all income levels)
#00C094	20766568	6.58	299	Middle East & North Africa (all income levels)
#00C094	21453278	6.38	299	Middle East & North Africa (all income levels)
#00C094	22150483	6.161	299	Middle East & North Africa (all income levels)
#00C094	22847437	5.928	299	Middle East & North Africa (all income levels)
#00C094	23539383	5.686	299	Middle East & North Africa (all income levels)
#00C094	24225748	5.441	299	Middle East & North Africa (all income levels)
